45;0;1323.00;9.80;1813.00;0.00;0.24
46;0;2018.00;9.50;1435.00;0.00;0.68
47;0;2403.00;9.50;1819.00;0.00;1.08
48;0;65.00;9.50;2019.00;0.00;1.12
49;0;666.00;11.67;1495.00;0.00;0.16
50;0;3123.00;9.50;1163.00;0.00;1.12
51;0;3249.00;9.50;1147.00;0.00;1.48
52;0;1025.00;11.42;1857.00;0.00;0.32
53;0;1019.00;13.42;1729.00;0.00;0.24
54;0;4064.00;9.50;1893.00;0.00;0.80
55;0;4079.00;9.50;1463.00;0.00;0.80
56;0;1404.00;9.50;741.00;0.00;1.00
57;0;978.00;14.55;1996.00;0.00;0.68
58;0;936.00;9.80;1540.00;0.00;0.20
59;0;2101.00;9.50;1183.00;0.00;0.68
60;0;1457.00;10.22;1362.00;0.00;0.36
61;0;872.00;11.50;1585.00;0.00;0.32
62;0;1830.00;10.10;1768.00;0.00;0.24
63;0;907.00;9.80;1649.00;0.00;0.28
64;0;1216.00;10.00;1803.00;0.00;0.24
65;0;649.00;10.45;1375.00;0.00;0.36
66;0;428.00;9.85;1796.00;0.00;0.44
67;0;902.00;16.25;1611.00;0.00;0.32
68;0;985.00;9.97;1282.00;0.00;0.16
69;0;642.00;10.75;1437.00;0.00;0.28
70;0;1831.00;10.77;1714.00;0.00;0.24
71;0;853.00;11.45;1692.00;0.00;0.28
72;0;1537.00;9.57;1346.00;0.00;0.16
73;0;1040.00;9.80;1811.00;0.00;0.28
74;0;511.00;9.80;1813.00;0.00;0.44
75;0;1483.00;10.10;1522.00;0.00;0.20
76;0;1147.00;10.42;1764.00;0.00;0.32
77;0;891.00;15.00;1487.00;0.00;0.16
78;0;1548.00;9.87;1436.00;0.00;0.20
79;0;781.00;10.05;1659.00;0.00;0.24
80;0;1871.00;9.50;1951.00;0.00;0.96
81;0;1465.00;9.57;1547.00;0.00;0.24
82;0;474.00;9.90;1772.00;0.00;0.32
83;0;810.00;10.10;1660.00;0.00;0.24
84;0;1619.00;9.50;1351.00;0.00;0.24
85;0;1258.00;9.80;1812.00;0.00;0.20
86;0;515.00;9.80;1748.00;0.00;0.44
87;0;1361.00;9.97;1839.00;0.00;0.24
88;0;1514.00;9.82;1948.00;0.00;0.40
89;0;1492.00;9.80;1368.00;0.00;0.20
90;0;1127.00;14.47;1932.00;0.00;0.64
91;0;1152.00;9.50;1718.00;0.00;0.24
92;0;1716.00;9.50;1314.00;0.00;0.20
93;0;1243.00;9.95;1877.00;0.00;0.24
94;0;1538.00;9.60;1741.00;0.00;0.24
95;0;796.00;10.57;1686.00;0.00;0.28
96;0;2055.00;9.50;1860.00;0.00;1.16
97;0;1808.00;10.30;1555.00;0.00;0.20
98;0;1338.00;9.80;1681.00;0.00;0.16
99;0;1379.00;10.45;1831.00;0.00;0.24
100;0;699.00;9.95;1362.00;0.00;0.28
101;0;841.00;10.77;1608.00;0.00;0.24
102;0;870.00;9.80;1507.00;0.00;0.20
103;0;1097.00;10.47;1735.00;0.00;0.32
104;0;906.00;13.52;1692.00;0.00;0.24
105;0;1678.00;10.30;1485.00;0.00;0.28
106;0;1488.00;9.65;1503.00;0.00;0.20
107;0;938.00;9.80;1548.00;0.00;0.16
108;0;1380.00;10.50;1840.00;0.00;0.20
109;0;998.00;11.25;1604.00;0.00;0.32
110;0;1914.00;14.07;1535.00;0.00;0.20
111;0;888.00;9.80;1550.00;0.00;0.24
112;0;1005.00;9.80;1809.00;0.00;0.20
113;0;822.00;10.10;1505.00;0.00;0.16
114;0;871.00;12.10;1481.00;0.00;0.16
115;0;861.00;9.80;1540.00;0.00;0.12
116;0;1487.00;9.50;1745.00;0.00;0.16
117;0;775.00;10.10;1652.00;0.00;0.24
118;0;986.00;10.15;1573.00;0.00;0.28
119;0;1120.00;9.80;1689.00;0.00;0.20
120;0;429.00;12.17;1745.00;0.00;0.40
121;0;1228.00;11.10;1899.00;0.00;0.16
122;0;700.00;10.10;1314.00;0.00;0.32
123;0;1539.00;10.30;1950.00;0.00;0.28
124;0;896.00;9.80;1574.00;0.00;0.28
125;0;680.00;11.37;1494.00;0.00;0.20
126;0;936.00;10.15;1685.00;0.00;0.28
127;0;1670.00;10.45;1302.00;0.00;0.20
128;0;1142.00;9.80;1750.00;0.00;0.28
129;0;1473.00;9.80;1540.00;0.00;0.28
130;0;712.00;9.80;1477.00;0.00;0.24
131;0;1084.00;9.85;1710.00;0.00;0.24
132;0;371.00;12.47;1820.00;0.00;0.44
133;0;775.00;10.15;1510.00;0.00;0.20
134;0;441.00;10.90;1842.00;0.00;0.36
135;0;963.00;9.75;1802.00;0.00;0.20
136;0;1169.00;10.87;1975.00;0.00;0.20
137;0;617.00;9.80;1371.00;0.00;0.32
138;0;1666.00;10.17;1292.00;0.00;0.20
139;0;1064.00;9.80;1861.00;0.00;0.28
140;0;1446.00;9.80;1356.00;0.00;0.28
141;0;1166.00;9.52;1987.00;0.00;0.28
142;0;1861.00;9.70;1971.00;0.00;0.16
143;0;1950.00;9.90;1793.00;0.00;0.24
144;0;697.00;10.20;1301.00;0.00;0.32
145;0;1000.00;10.30;1578.00;0.00;0.24
146;0;1496.00;10.90;1926.00;0.00;0.20
147;0;636.00;10.47;1444.00;0.00;0.20
148;0;947.00;10.95;1589.00;0.00;0.24
149;0;826.00;9.90;1635.00;0.00;0.20
150;0;1243.00;9.67;1857.00;0.00;0.36
151;0;935.00;13.95;1617.00;0.00;0.24
152;0;1117.00;14.20;1975.00;0.00;0.40
153;0;749.00;9.80;1679.00;0.00;0.20
154;0;2060.00;10.82;1366.00;0.00;0.24
155;0;1638.00;9.67;1325.00;0.00;0.20
156;0;858.00;11.10;1483.00;0.00;0.24
157;0;1627.00;9.80;1323.00;0.00;0.28
158;0;919.00;11.62;1600.00;0.00;0.24
159;0;1062.00;9.80;1669.00;0.00;0.24
160;0;1040.00;14.15;1908.00;0.00;0.56
161;0;695.00;11.92;1467.00;0.00;0.20
162;0;497.00;11.20;1713.00;0.00;0.40
163;0;1462.00;9.50;1538.00;0.00;0.20
164;0;1953.00;10.20;1548.00;0.00;0.20
165;0;952.00;10.62;1866.00;0.00;0.28
166;0;1461.00;10.67;1372.00;0.00;0.28
167;0;1109.00;10.45;1752.00;0.00;0.24
168;0;866.00;9.80;1528.00;0.00;0.16
169;0;835.00;9.80;1613.00;0.00;0.20
170;0;1546.00;9.80;1741.00;0.00;0.20
171;0;655.00;9.87;1420.00;0.00;0.20
172;0;1071.00;11.35;1978.00;0.00;0.60
173;0;957.00;10.22;1586.00;0.00;0.24
174;0;1502.00;9.60;1503.00;0.00;0.20
175;0;1050.00;9.85;1807.00;0.00;0.32
176;0;487.00;9.80;1796.00;0.00;0.36
177;0;873.00;9.50;1176.00;0.00;0.20
178;0;1502.00;9.60;1747.00;0.00;0.16
179;0;835.00;14.70;1490.00;0.00;0.12
180;0;2070.00;9.80;1685.00;0.00;0.24
181;0;819.00;10.37;1665.00;0.00;0.28
182;0;982.00;9.85;1556.00;0.00;0.20
183;0;1621.00;9.50;1331.00;0.00;0.28
184;0;960.00;9.80;1579.00;0.00;0.28
185;0;911.00;10.30;1681.00;0.00;0.28
186;0;1370.00;9.97;1823.00;0.00;0.24
187;0;1245.00;9.60;1884.00;0.00;0.16
188;0;840.00;9.80;1511.00;0.00;0.16
189;0;1533.00;10.52;1936.00;0.00;0.32
190;0;929.00;9.80;1538.00;0.00;0.20
191;0;2163.00;11.60;1597.00;0.00;0.36
192;0;928.00;12.90;1596.00;0.00;0.20
193;0;1128.00;13.95;1982.00;0.00;0.28
194;0;1227.00;10.72;1869.00;0.00;0.20
195;0;448.00;10.55;1806.00;0.00;0.32
196;0;1112.00;9.80;1684.00;0.00;0.20
197;0;492.00;9.80;1776.00;0.00;0.28
198;0;2388.00;9.50;1969.00;0.00;1.16
199;0;669.00;10.22;1361.00;0.00;0.24
200;0;1069.00;9.80;1673.00;0.00;0.24
201;0;865.00;10.57;1577.00;0.00;0.24
202;0;901.00;9.80;1559.00;0.00;0.24
203;0;1118.00;9.90;1749.00;0.00;0.20
204;0;917.00;10.45;1871.00;0.00;0.28
205;0;703.00;9.80;1476.00;0.00;0.24
207;0;1241.00;9.80;1827.00;0.00;0.24
208;0;1551.00;10.40;1340.00;0.00;0.16
209;0;1923.00;9.50;1930.00;0.00;1.04
210;0;4022.00;9.50;1059.00;0.00;1.32
211;0;1507.00;10.97;1791.00;0.00;0.24
212;0;1041.00;9.80;1778.00;0.00;0.20
213;0;633.00;9.50;346.00;0.00;1.04
214;0;1016.00;9.87;1867.00;0.00;0.20
215;0;844.00;9.80;1639.00;0.00;0.24
216;0;762.00;10.02;1687.00;0.00;0.32
217;0;454.00;9.50;2022.00;0.00;1.00
218;0;63.00;9.50;338.00;0.00;1.60
219;0;1006.00;9.80;1610.00;0.00;0.20
220;0;3542.00;9.50;1707.00;0.00;1.36
221;0;1099.00;10.02;1620.00;0.00;0.20
222;0;729.00;9.80;1676.00;0.00;0.32
223;0;670.00;10.05;1636.00;0.00;0.24
224;0;3453.00;9.50;1929.00;0.00;1.32
225;0;1752.00;9.50;1232.00;0.00;0.68
226;0;1229.00;9.50;1806.00;0.00;0.24
227;0;1745.00;15.50;1811.00;0.00;0.28
228;0;1795.00;10.55;1991.00;0.00;0.24
229;0;2139.00;9.80;1161.00;0.00;1.08
230;0;198.00;9.50;1846.00;0.00;1.20
231;0;1239.00;9.57;1914.00;0.00;0.40
232;0;960.00;14.20;1772.00;0.00;0.24
233;0;752.00;9.90;1642.00;0.00;0.20
234;0;3332.00;9.50;351.00;0.00;0.84
235;0;2837.00;9.50;659.00;0.00;0.36
236;0;689.00;9.80;1583.00;0.00;0.24
237;0;1404.00;9.92;1949.00;0.00;0.24
238;0;1164.00;10.57;1780.00;0.00;0.20
239;0;3115.00;9.50;328.00;0.00;1.16
240;0;3079.00;9.50;1933.00;0.00;1.28
241;0;955.00;10.35;1262.00;0.00;0.20
242;0;615.00;9.55;1477.00;0.00;0.28
243;0;721.00;9.80;1477.00;0.00;0.24
244;0;2417.00;9.50;61.00;0.00;1.08
245;0;1473.00;9.50;7.00;0.00;0.52
246;0;989.00;17.02;1747.00;0.00;0.24
247;0;942.00;10.20;1243.00;0.00;0.24
248;0;1200.00;11.95;1821.00;0.00;0.16
249;0;797.00;9.50;155.00;0.00;0.80
250;0;1000.00;9.50;274.00;0.00;0.88
251;0;52.00;9.50;1085.00;0.00;1.56
252;0;1242.00;9.70;1891.00;0.00;0.16
253;0;1176.00;11.35;1653.00;0.00;0.16
254;0;1023.00;9.50;1451.00;0.00;0.84
255;0;20.00;9.50;2017.00;0.00;0.88
256;0;949.00;9.80;1815.00;0.00;0.24
257;0;1403.00;9.80;1743.00;0.00;0.16
258;0;4033.00;9.50;1146.00;0.00;1.44
259;0;3909.00;9.50;1061.00;0.00;1.56
260;0;1770.00;9.80;2000.00;0.00;0.32
261;0;1048.00;9.80;1782.00;0.00;0.24
262;0;3952.00;9.50;1080.00;0.00;1.48
263;0;3616.00;9.50;1139.00;0.00;1.56
264;0;1442.00;9.50;742.00;0.00;0.84
265;0;992.00;13.70;1716.00;0.00;0.28
266;0;820.00;9.80;1548.00;0.00;0.20
267;0;3559.00;9.50;1138.00;0.00;1.76
268;0;747.00;9.80;1456.00;0.00;0.20
269;0;926.00;13.27;1750.00;0.00;0.24
270;0;935.00;9.80;1801.00;0.00;0.24
271;0;1088.00;10.72;1629.00;0.00;0.20
272;0;1476.00;11.60;1910.00;0.00;0.28
273;0;1783.00;12.72;1826.00;0.00;0.36
274;0;910.00;10.40;1811.00;0.00;0.24
275;0;921.00;9.80;1784.00;0.00;0.16
276;0;1049.00;9.80;1619.00;0.00;0.20
277;0;739.00;9.90;1626.00;0.00;0.32
278;0;1354.00;9.50;1907.00;0.00;0.20
279;0;734.00;10.00;1486.00;0.00;0.20
280;0;1236.00;10.85;1886.00;0.00;0.24
281;0;772.00;10.12;1555.00;0.00;0.16
282;0;1888.00;10.30;1774.00;0.00;0.20
283;0;1015.00;11.65;1857.00;0.00;0.24
284;0;1048.00;9.80;1661.00;0.00;0.24
285;0;1070.00;10.32;1633.00;0.00;0.24
286;0;1400.00;9.80;1737.00;0.00;0.16
287;0;837.00;12.20;1805.00;0.00;0.24
288;0;1175.00;10.40;1779.00;0.00;0.20
289;0;635.00;10.42;1647.00;0.00;0.28
290;0;653.00;9.80;1353.00;0.00;0.20
291;0;1794.00;13.35;1836.00;0.00;0.32
292;0;1776.00;10.50;1970.00;0.00;0.24
293;0;750.00;10.97;1448.00;0.00;0.20
294;0;749.00;9.85;1691.00;0.00;0.36
295;0;667.00;10.55;1461.00;0.00;0.24
296;0;1091.00;10.02;1614.00;0.00;0.24
297;0;882.00;10.22;1805.00;0.00;0.20
298;0;1731.00;14.80;1812.00;0.00;0.20
299;0;569.00;9.80;1518.00;0.00;0.20
300;0;1050.00;9.80;1790.00;0.00;0.24
301;0;950.00;10.40;1826.00;0.00;0.28
302;0;625.00;10.70;1587.00;0.00;0.16
303;0;1063.00;10.10;1641.00;0.00;0.24
304;0;754.00;9.80;1669.00;0.00;0.24
305;0;1732.00;12.40;1884.00;0.00;0.28
306;0;698.00;9.80;1584.00;0.00;0.24
307;0;1387.00;9.80;1924.00;0.00;0.16
308;0;972.00;9.80;1695.00;0.00;0.28
309;0;964.00;10.52;1263.00;0.00;0.28
310;0;741.00;9.80;1678.00;0.00;0.24
311;0;1123.00;9.70;1640.00;0.00;0.20
312;0;1563.00;9.72;1393.00;0.00;0.16
313;0;1588.00;9.90;1402.00;0.00;0.20
314;0;948.00;14.25;1754.00;0.00;0.32
315;0;692.00;10.10;1627.00;0.00;0.24
316;0;923.00;9.80;1661.00;0.00;0.20
317;0;916.00;9.80;1642.00;0.00;0.20
318;0;674.00;10.20;1313.00;0.00;0.28
319;0;969.00;11.20;1709.00;0.00;0.20
320;0;830.00;10.57;1671.00;0.00;0.24
321;0;749.00;9.80;1438.00;0.00;0.20
322;0;1090.00;10.07;1623.00;0.00;0.24
323;0;639.00;10.30;1636.00;0.00;0.20
324;0;781.00;14.12;1751.00;0.00;0.24
325;0;972.00;9.80;1818.00;0.00;0.20
326;0;1402.00;9.55;1719.00;0.00;0.16
327;0;828.00;10.00;1526.00;0.00;0.20
328;0;623.00;10.90;1580.00;0.00;0.24
329;0;557.00;9.80;1526.00;0.00;0.20
330;0;932.00;9.80;1786.00;0.00;0.24
331;0;763.00;10.00;1664.00;0.00;0.28
332;0;911.00;9.80;1672.00;0.00;0.24
333;0;1262.00;9.70;1805.00;0.00;0.16
334;0;749.00;10.15;1488.00;0.00;0.20
335;0;903.00;9.87;1816.00;0.00;0.24
336;0;923.00;9.50;1250.00;0.00;0.16
337;0;1047.00;9.80;1641.00;0.00;0.24
338;0;1646.00;9.80;1999.00;0.00;0.20
339;0;1785.00;10.50;1952.00;0.00;0.28
340;0;972.00;11.92;1775.00;0.00;0.28
341;0;738.00;9.80;1668.00;0.00;0.28
342;0;646.00;11.07;1592.00;0.00;0.20
343;0;1170.00;10.65;1790.00;0.00;0.36
344;0;928.00;9.90;1844.00;0.00;0.20
345;0;792.00;16.37;1740.00;0.00;0.20
346;0;1223.00;12.75;1891.00;0.00;0.36
347;0;669.00;9.95;1320.00;0.00;0.40
348;0;763.00;10.02;1550.00;0.00;0.16
349;0;765.00;10.00;1455.00;0.00;0.16
350;0;1003.00;12.60;1856.00;0.00;0.32
351;0;1015.00;9.82;1611.00;0.00;0.20
352;0;1076.00;13.42;1754.00;0.00;0.20
353;0;1397.00;9.80;1743.00;0.00;0.16
354;0;645.00;11.00;1619.00;0.00;0.28
355;0;1794.00;10.40;1973.00;0.00;0.28
356;0;1046.00;9.95;1765.00;0.00;0.20
357;0;872.00;10.22;1793.00;0.00;0.20
358;0;763.00;10.00;1640.00;0.00;0.24
359;0;1490.00;11.22;1915.00;0.00;0.32
360;0;787.00;10.10;1641.00;0.00;0.28
361;0;1380.00;9.80;1919.00;0.00;0.24
362;0;799.00;9.80;1582.00;0.00;0.24
363;0;603.00;9.50;1478.00;0.00;0.28
364;0;1092.00;10.30;1599.00;0.00;0.24
365;0;1782.00;10.30;1920.00;0.00;0.24
366;0;908.00;10.37;1832.00;0.00;0.24
367;0;968.00;15.32;1764.00;0.00;0.24
368;0;977.00;9.80;1797.00;0.00;0.24
369;0;1032.00;9.90;1649.00;0.00;0.20
370;0;1508.00;12.17;1908.00;0.00;0.28
371;0;667.00;9.90;1594.00;0.00;0.24
372;0;1771.00;10.17;1987.00;0.00;0.32
373;0;713.00;9.90;1311.00;0.00;0.40
374;0;707.00;9.80;1433.00;0.00;0.24
375;0;604.00;10.00;1377.00;0.00;0.24
376;0;767.00;15.45;1771.00;0.00;0.24
377;0;1183.00;12.50;1656.00;0.00;0.20
378;0;1014.00;10.00;1884.00;0.00;0.24
379;0;916.00;9.50;1181.00;0.00;0.08
380;0;1410.00;9.80;1748.00;0.00;0.20
381;0;1737.00;12.50;1893.00;0.00;0.24
382;0;1001.00;11.75;1764.00;0.00;0.20
383;0;1451.00;9.80;1806.00;0.00;0.20
384;0;1052.00;9.80;1774.00;0.00;0.20
385;0;1015.00;10.15;1582.00;0.00;0.12
386;0;758.00;9.80;1676.00;0.00;0.24
387;0;680.00;9.87;1569.00;0.00;0.24
388;0;729.00;9.80;1471.00;0.00;0.20
389;0;824.00;9.80;1555.00;0.00;0.20
390;0;1779.00;10.35;1892.00;0.00;0.36
391;0;981.00;10.15;1290.00;0.00;0.20
392;0;1746.00;12.10;1964.00;0.00;0.24
393;0;1719.00;10.60;1785.00;0.00;0.20
394;0;922.00;9.80;1668.00;0.00;0.16
395;0;774.00;10.27;1549.00;0.00;0.24
396;0;957.00;15.40;1759.00;0.00;0.28
397;0;944.00;13.10;1740.00;0.00;0.28
398;0;1189.00;11.65;1809.00;0.00;0.20
399;0;907.00;9.80;1657.00;0.00;0.24
400;0;905.00;9.82;1475.00;0.00;0.28
401;0;908.00;10.22;1823.00;0.00;0.16
402;0;778.00;9.90;1411.00;0.00;0.24
403;0;1744.00;18.82;1819.00;0.00;0.20
404;0;1778.00;9.80;2008.00;0.00;0.32
405;0;990.00;9.80;1250.00;0.00;0.20
406;0;765.00;10.00;1619.00;0.00;0.28
407;0;1114.00;9.80;1625.00;0.00;0.20
408;0;949.00;9.80;1651.00;0.00;0.28
409;0;1005.00;9.90;1651.00;0.00;0.36
410;0;1458.00;10.12;1928.00;0.00;0.20
411;0;1952.00;9.80;1305.00;0.00;0.92
412;0;3569.00;9.50;1067.00;0.00;1.48
413;0;460.00;12.35;1625.00;0.00;0.28
414;0;710.00;9.90;1567.00;0.00;0.20
415;0;953.00;13.30;1715.00;0.00;0.28
416;0;813.00;9.50;481.00;0.00;0.88
417;0;713.00;9.80;1382.00;0.00;0.32
418;0;1219.00;10.92;1931.00;0.00;0.72
419;0;83.00;9.50;1046.00;0.00;1.24
420;0;3514.00;9.50;1069.00;0.00;1.48
421;0;660.00;9.80;1401.00;0.00;0.20
423;0;3928.00;9.50;1609.00;0.00;1.08
424;0;960.00;11.12;1326.00;0.00;0.16
425;0;873.00;10.67;1241.00;0.00;0.20
426;0;703.00;9.80;1644.00;0.00;0.28
427;0;3505.00;9.50;1453.00;0.00;1.04
428;0;1819.00;9.50;1209.00;0.00;1.12
429;0;1089.00;10.52;1804.00;0.00;0.20
430;0;3653.00;9.50;485.00;0.00;1.28
431;0;190.00;9.50;1890.00;0.00;1.32
433;0;1352.00;9.80;1801.00;0.00;0.16
434;0;1025.00;9.90;1657.00;0.00;0.36
435;0;3441.00;9.50;344.00;0.00;3.48
436;0;2925.00;9.50;665.00;0.00;0.64
437;0;405.00;10.75;1649.00;0.00;0.24
438;0;1900.00;10.57;1575.00;0.00;0.28
439;0;3062.00;9.50;309.00;0.00;0.96
440;0;3071.00;9.50;1877.00;0.00;1.08
441;0;873.00;9.90;1653.00;0.00;0.24
442;0;696.00;9.80;1391.00;0.00;0.24
443;0;2414.00;9.50;12.00;0.00;0.68
444;0;695.00;10.80;1450.00;0.00;0.20
445;0;1642.00;9.80;1753.00;0.00;0.20
446;0;790.00;9.50;94.00;0.00;1.04
447;0;1014.00;9.50;346.00;0.00;1.20
448;0;1742.00;9.50;1054.00;0.00;0.88
449;0;694.00;10.10;1683.00;0.00;0.28
450;0;1014.00;9.50;1381.00;0.00;1.28
451;0;3859.00;9.50;583.00;0.00;1.48
452;0;1439.00;9.97;1938.00;0.00;0.32
453;0;1158.00;14.30;1873.00;0.00;0.48
454;0;940.00;13.20;1491.00;0.00;0.20
455;0;3487.00;9.50;1006.00;0.00;1.52
456;0;3536.00;9.50;1013.00;0.00;1.04
457;0;630.00;10.30;1573.00;0.00;0.24
458;0;1039.00;9.80;1668.00;0.00;0.36
459;0;3709.00;9.50;841.00;0.00;1.40
460;0;3708.00;9.50;904.00;0.00;1.40
461;0;1365.00;9.50;686.00;0.00;0.84
462;0;767.00;9.80;1574.00;0.00;0.24
463;0;1005.00;9.80;1662.00;0.00;0.20
464;0;2093.00;9.50;1367.00;0.00;1.72
465;0;3658.00;9.50;867.00;0.00;1.32
466;0;705.00;9.80;1407.00;0.00;0.28
467;0;719.00;9.80;1408.00;0.00;0.28
468;0;1934.00;9.50;1349.00;0.00;1.08
469;0;643.00;9.80;1337.00;0.00;0.28
470;0;1447.00;12.17;1897.00;0.00;0.28
471;0;840.00;13.37;1777.00;0.00;0.32
472;0;1105.00;9.85;1831.00;0.00;0.40
473;0;428.00;11.00;1655.00;0.00;0.32
474;0;829.00;9.90;1628.00;0.00;0.24
475;0;1622.00;12.10;1847.00;0.00;0.44
476;0;815.00;9.80;1600.00;0.00;0.24
477;0;1610.00;11.32;1907.00;0.00;0.36
478;0;652.00;9.80;1342.00;0.00;0.28
479;0;721.00;9.90;1388.00;0.00;0.20
480;0;915.00;9.80;1518.00;0.00;0.20
481;0;1382.00;10.67;1853.00;0.00;0.20
482;0;865.00;10.30;1230.00;0.00;0.20
483;0;1400.00;9.70;1724.00;0.00;0.20
484;0;697.00;10.00;1692.00;0.00;0.24
485;0;926.00;10.75;1509.00;0.00;0.16
486;0;1182.00;14.17;1872.00;0.00;0.40
487;0;1357.00;9.80;1796.00;0.00;0.20
488;0;1030.00;9.80;1677.00;0.00;0.24
489;0;889.00;9.80;1656.00;0.00;0.20
490;0;204.00;9.50;1786.00;0.00;1.40
491;0;756.00;10.00;1363.00;0.00;0.32
492;0;344.00;10.07;1848.00;0.00;0.28
493;0;686.00;9.80;1413.00;0.00;0.20
494;0;790.00;10.47;1488.00;0.00;0.16
495;0;990.00;10.00;1260.00;0.00;0.24
496;0;877.00;10.02;1688.00;0.00;0.24
497;0;1644.00;9.75;1992.00;0.00;0.20
498;0;1380.00;10.12;1865.00;0.00;0.32
499;0;1417.00;10.15;1913.00;0.00;0.24
500;0;700.00;9.90;1701.00;0.00;0.32
501;0;588.00;11.15;1578.00;0.00;0.20
502;0;1165.00;13.50;1865.00;0.00;0.20
503;0;830.00;10.25;1411.00;0.00;0.20
504;0;871.00;10.02;1669.00;0.00;0.24
505;0;1747.00;10.42;1749.00;0.00;0.28
506;0;665.00;9.80;1409.00;0.00;0.16
507;0;1126.00;9.75;1650.00;0.00;0.24
508;0;1656.00;10.20;1960.00;0.00;0.32
509;0;710.00;9.90;1697.00;0.00;0.20
510;0;391.00;13.10;1653.00;0.00;0.24
511;0;590.00;10.90;1553.00;0.00;0.20
512;0;857.00;9.87;1446.00;0.00;0.24
513;0;784.00;9.90;1604.00;0.00;0.32
514;0;613.00;9.80;1346.00;0.00;0.20
515;0;1687.00;13.90;1830.00;0.00;0.28
516;0;922.00;9.87;1514.00;0.00;0.20
517;0;1596.00;10.30;1498.00;0.00;0.20
518;0;1395.00;9.80;1751.00;0.00;0.16
519;0;986.00;10.10;1344.00;0.00;0.20
520;0;1392.00;10.30;1876.00;0.00;0.28
521;0;878.00;12.82;1309.00;0.00;0.48
522;0;609.00;12.40;1564.00;0.00;0.24
523;0;441.00;10.90;1640.00;0.00;0.20
524;0;695.00;9.80;1419.00;0.00;0.16
525;0;854.00;10.50;1664.00;0.00;0.20
526;0;749.00;9.80;1472.00;0.00;0.20
527;0;820.00;9.80;1424.00;0.00;0.20
528;0;1698.00;10.32;1745.00;0.00;0.24
529;0;991.00;9.65;1313.00;0.00;0.16
530;0;798.00;10.55;1533.00;0.00;0.20
531;0;1534.00;9.80;1668.00;0.00;0.24
532;0;917.00;9.60;1291.00;0.00;0.24
533;0;1357.00;9.80;1880.00;0.00;0.20
534;0;646.00;10.50;1584.00;0.00;0.24
535;0;760.00;10.00;1611.00;0.00;0.24
536;0;786.00;10.60;1362.00;0.00;0.24
537;0;643.00;9.90;1358.00;0.00;0.20
538;0;821.00;9.80;1248.00;0.00;0.28
539;0;827.00;9.80;1438.00;0.00;0.24
540;0;1190.00;9.80;1638.00;0.00;0.20
541;0;869.00;11.87;1365.00;0.00;0.20
542;0;853.00;10.80;1391.00;0.00;0.20
543;0;913.00;9.82;1262.00;0.00;0.24
544;0;1365.00;9.80;1793.00;0.00;0.24
545;0;1423.00;10.85;1887.00;0.00;0.32
546;0;682.00;10.12;1620.00;0.00;0.24
547;0;489.00;11.05;1632.00;0.00;0.24
548;0;741.00;9.80;1409.00;0.00;0.28
549;0;994.00;9.80;1332.00;0.00;0.16
550;0;881.00;10.00;1672.00;0.00;0.24
551;0;937.00;9.92;1379.00;0.00;0.20
552;0;789.00;13.22;1500.00;0.00;0.16
553;0;841.00;9.80;1456.00;0.00;0.20
