6;arms_factory;3122.00;10.32;1230.00;0.18;0
6;arms_factory;3121.00;10.48;1257.00;2.84;0
6;arms_factory;3134.00;11.03;1236.00;5.50;0
6;arms_factory;3146.00;9.93;1237.00;2.24;0
6;industrial_complex;3127.00;11.95;1247.00;3.45;0
6;industrial_complex;3149.00;9.80;1248.00;1.29;0
6;industrial_complex;3123.00;10.85;1255.00;2.85;0
6;industrial_complex;3136.00;10.50;1230.00;5.51;0
6;industrial_complex;3108.00;11.25;1247.00;1.90;0
6;industrial_complex;3151.00;9.80;1254.00;6.02;0
6;air_base;3116.00;9.80;1256.00;6.12;0
6;naval_base;3117.00;9.57;1252.00;-1.77;4213
6;naval_base;3139.00;9.57;1228.00;0.79;1251
6;naval_base;3109.00;9.70;1250.00;-3.46;4213
6;naval_base;3122.00;9.80;1265.00;-4.12;1477
6;naval_base;3141.00;9.57;1254.00;-4.07;1477
6;naval_base;3132.00;9.80;1257.00;-3.68;1477
6;naval_base;3152.00;9.50;1233.00;0.52;1251
6;naval_base;3124.00;9.88;1230.00;0.20;1701
6;naval_base;3114.00;9.50;1254.00;-1.89;4213
6;bunker;3125.00;10.80;1233.00;3.52;0
6;bunker;3131.00;12.40;1241.00;5.08;0
6;bunker;3141.00;10.00;1237.00;2.92;0
6;bunker;3109.00;10.90;1248.00;5.58;0
6;bunker;3143.00;9.80;1251.00;1.96;0
6;bunker;3128.00;9.80;1258.00;4.98;0
6;bunker;3122.00;9.80;1260.00;6.19;0
6;bunker;3132.00;10.20;1233.00;4.03;0
6;bunker;3116.00;9.80;1258.00;0.41;0
6;bunker;3117.00;9.80;1253.00;1.97;0
6;coastal_bunker;3143.00;9.57;1234.00;0.52;0
6;coastal_bunker;3120.00;9.80;1266.00;-2.16;0
6;coastal_bunker;3131.00;9.50;1227.00;-1.03;0
6;coastal_bunker;3157.00;9.80;1257.00;-4.07;0
6;coastal_bunker;3117.00;9.90;1250.00;-1.77;0
6;coastal_bunker;3114.00;9.50;1254.00;-1.89;0
6;coastal_bunker;3123.00;9.50;1224.00;0.20;0
6;coastal_bunker;3135.00;9.80;1253.00;-3.68;0
6;coastal_bunker;3107.00;9.98;1248.00;-3.46;0
6;dockyard;3106.00;10.30;1247.00;-3.46;0
6;anti_air_building;3128.00;9.80;1232.00;0.92;0
6;anti_air_building;3118.00;9.80;1259.00;3.59;0
6;anti_air_building;3140.00;10.32;1237.00;6.25;0
6;synthetic_refinery;3119.00;10.03;1258.00;2.64;0
6;fuel_silo;3142.00;10.40;1248.00;5.65;0
6;radar_station;3132.00;11.50;1245.00;3.53;0
6;rocket_site;3144.00;10.10;1244.00;4.70;0
6;nuclear_reactor;3110.00;12.55;1246.00;2.54;0
7;arms_factory;3110.00;14.43;1240.00;0.18;0
7;arms_factory;3123.00;15.53;1242.00;2.84;0
7;arms_factory;3110.00;13.55;1233.00;5.50;0
7;arms_factory;3102.00;10.60;1234.00;2.24;0
7;arms_factory;3121.00;16.62;1241.00;3.45;0
7;arms_factory;3121.00;16.08;1243.00;1.29;0
7;industrial_complex;3091.00;12.20;1235.00;2.85;0
7;industrial_complex;3111.00;14.68;1235.00;5.51;0
7;industrial_complex;3100.00;11.68;1236.00;1.90;0
7;industrial_complex;3123.00;15.25;1243.00;6.02;0
7;industrial_complex;3090.00;12.40;1238.00;6.12;0
7;industrial_complex;3091.00;12.75;1239.00;3.96;0
7;air_base;3102.00;11.05;1236.00;1.80;0
7;bunker;3115.00;17.60;1237.00;4.46;0
7;bunker;3095.00;12.55;1234.00;6.03;0
7;bunker;3079.00;11.60;1236.00;2.41;0
7;anti_air_building;3079.00;11.88;1235.00;0.25;0
7;anti_air_building;3117.00;16.93;1237.00;1.45;0
7;anti_air_building;3104.00;11.53;1238.00;4.47;0
7;synthetic_refinery;3076.00;11.82;1234.00;0.85;0
7;fuel_silo;3081.00;11.57;1235.00;3.52;0
7;radar_station;3101.00;11.57;1237.00;1.63;0
7;rocket_site;3108.00;13.23;1239.00;2.92;0
7;nuclear_reactor;3119.00;17.68;1239.00;5.58;0
8;arms_factory;3080.00;9.80;1246.00;5.50;0
8;arms_factory;3070.00;9.80;1232.00;2.24;0
8;arms_factory;3070.00;9.80;1233.00;3.45;0
8;arms_factory;3078.00;9.88;1243.00;1.29;0
8;arms_factory;3074.00;9.80;1227.00;2.85;0
8;arms_factory;3060.00;9.80;1230.00;5.51;0
8;industrial_complex;3075.00;10.88;1239.00;1.90;0
8;industrial_complex;3056.00;9.80;1235.00;6.02;0
8;industrial_complex;3095.00;9.80;1252.00;6.12;0
8;industrial_complex;3060.00;10.05;1235.00;3.96;0
8;industrial_complex;3072.00;10.28;1239.00;1.80;0
8;industrial_complex;3092.00;9.82;1249.00;4.46;0
8;air_base;3098.00;11.28;1245.00;6.03;0
8;naval_base;3060.00;9.80;1241.00;-3.14;4213
8;naval_base;3087.00;9.50;1246.00;-2.68;4213
8;naval_base;3096.00;9.80;1254.00;-3.34;4213
8;naval_base;3060.00;9.50;1229.00;-0.46;1926
8;bunker;3071.00;10.03;1234.00;0.85;0
8;bunker;3078.00;10.70;1240.00;3.52;0
8;bunker;3100.00;10.00;1249.00;5.08;0
8;bunker;3058.00;9.80;1237.00;2.92;0
8;coastal_bunker;3092.00;9.80;1251.00;-3.34;0
8;coastal_bunker;3069.00;9.50;1229.00;-0.46;0
8;coastal_bunker;3084.00;9.82;1244.00;-2.68;0
8;coastal_bunker;3055.00;9.57;1236.00;-0.93;0
8;dockyard;3064.00;9.80;1242.00;-3.25;0
8;anti_air_building;3094.00;9.80;1250.00;0.41;0
8;anti_air_building;3101.00;10.70;1246.00;1.97;0
8;anti_air_building;3064.00;10.23;1238.00;4.63;0
8;synthetic_refinery;3094.00;10.60;1247.00;2.47;0
8;fuel_silo;3090.00;9.80;1250.00;5.14;0
8;radar_station;3079.00;10.60;1240.00;2.58;0
8;rocket_site;3072.00;10.75;1235.00;4.54;0
8;nuclear_reactor;3089.00;9.98;1245.00;0.92;0
9;arms_factory;3101.00;9.98;1220.00;3.45;0
9;arms_factory;3108.00;9.82;1219.00;1.29;0
9;arms_factory;3085.00;9.80;1224.00;2.85;0
9;arms_factory;3117.00;10.43;1227.00;5.51;0
9;arms_factory;3091.00;10.25;1226.00;1.90;0
9;arms_factory;3100.00;9.80;1218.00;6.02;0
9;industrial_complex;3110.00;9.80;1218.00;6.12;0
9;industrial_complex;3078.00;9.80;1224.00;3.96;0
9;industrial_complex;3116.00;9.90;1224.00;1.80;0
9;industrial_complex;3087.00;10.30;1226.00;4.46;0
9;industrial_complex;3100.00;9.80;1217.00;6.03;0
9;industrial_complex;3094.00;10.05;1229.00;2.41;0
9;air_base;3087.00;11.98;1233.00;0.25;0
9;naval_base;3094.00;9.50;1223.00;0.24;1926
9;naval_base;3100.00;9.57;1224.00;-1.25;1926
9;naval_base;3113.00;9.50;1216.00;0.00;1701
9;bunker;3094.00;9.90;1228.00;3.52;0
9;bunker;3112.00;9.80;1218.00;5.08;0
9;bunker;3103.00;10.12;1227.00;2.92;0
9;bunker;3086.00;10.90;1230.00;5.58;0
9;coastal_bunker;3100.00;9.50;1226.00;-1.25;0
9;coastal_bunker;3096.00;9.80;1227.00;0.24;0
9;coastal_bunker;3114.00;9.50;1216.00;0.00;0
9;dockyard;3115.00;9.80;1218.00;0.00;0
9;anti_air_building;3080.00;9.80;1225.00;0.41;0
9;anti_air_building;3116.00;10.53;1227.00;1.97;0
9;anti_air_building;3091.00;10.25;1226.00;4.63;0
9;synthetic_refinery;3088.00;10.80;1230.00;2.47;0
9;fuel_silo;3110.00;9.80;1218.00;5.14;0
9;radar_station;3099.00;9.50;1223.00;2.58;0
9;rocket_site;3113.00;11.12;1227.00;4.54;0
9;nuclear_reactor;3087.00;10.30;1226.00;0.92;0
10;arms_factory;3051.00;9.80;1242.00;2.85;0
10;arms_factory;3025.00;9.80;1240.00;5.51;0
10;arms_factory;3057.00;9.80;1247.00;1.90;0
10;arms_factory;3063.00;9.80;1248.00;6.02;0
10;arms_factory;3026.00;9.80;1240.00;6.12;0
10;arms_factory;3059.00;9.80;1247.00;3.96;0
10;industrial_complex;3042.00;9.80;1249.00;1.80;0
10;industrial_complex;3028.00;9.80;1240.00;4.46;0
10;industrial_complex;3033.00;9.80;1250.00;6.03;0
10;industrial_complex;3044.00;9.80;1249.00;2.41;0
10;industrial_complex;3024.00;9.80;1241.00;0.25;0
10;industrial_complex;3034.00;9.80;1251.00;1.45;0
10;air_base;3045.00;9.80;1249.00;4.47;0
10;naval_base;3046.00;9.50;1239.00;-1.03;2375
10;naval_base;3028.00;9.80;1242.00;-0.24;2375
10;naval_base;3052.00;9.80;1240.00;1.33;4213
10;bunker;3058.00;9.80;1251.00;2.92;0
10;bunker;3048.00;9.80;1244.00;5.58;0
10;bunker;3033.00;9.80;1248.00;1.96;0
10;coastal_bunker;3024.00;9.80;1247.00;-3.73;0
10;coastal_bunker;3051.00;9.80;1250.00;-4.42;0
10;coastal_bunker;3052.00;9.50;1239.00;-0.46;0
10;dockyard;3041.00;9.80;1250.00;-1.98;0
10;anti_air_building;3049.00;9.80;1244.00;1.97;0
10;anti_air_building;3055.00;9.80;1246.00;4.63;0
10;anti_air_building;3049.00;9.80;1240.00;2.47;0
10;synthetic_refinery;3051.00;9.80;1244.00;5.14;0
10;fuel_silo;3056.00;9.80;1246.00;0.41;0
10;radar_station;3039.00;9.80;1246.00;5.16;0
10;rocket_site;3053.00;9.80;1244.00;0.92;0
10;nuclear_reactor;3025.00;9.80;1241.00;2.48;0
11;arms_factory;3418.00;10.50;1754.00;1.90;0
11;arms_factory;3412.00;10.12;1772.00;6.02;0
11;arms_factory;3433.00;10.25;1771.00;6.12;0
11;arms_factory;3434.00;10.05;1776.00;3.96;0
11;arms_factory;3425.00;10.68;1776.00;1.80;0
11;arms_factory;3408.00;9.80;1769.00;4.46;0
11;industrial_complex;3448.00;11.38;1774.00;6.03;0
11;industrial_complex;3410.00;9.80;1764.00;2.41;0
11;industrial_complex;3423.00;10.98;1778.00;0.25;0
11;industrial_complex;3418.00;11.90;1781.00;1.45;0
11;industrial_complex;3411.00;9.80;1764.00;4.47;0
11;industrial_complex;3428.00;11.10;1783.00;0.85;0
11;air_base;3431.00;10.62;1767.00;3.52;0
11;bunker;3416.00;9.95;1770.00;5.08;0
11;bunker;3424.00;9.85;1767.00;2.92;0
11;bunker;3431.00;10.23;1777.00;5.58;0
11;bunker;3438.00;10.65;1768.00;1.96;0
11;bunker;3441.00;10.60;1770.00;4.98;0
11;bunker;3416.00;9.80;1760.00;6.19;0
11;bunker;3433.00;11.03;1762.00;4.03;0
11;bunker;3416.00;11.65;1780.00;0.41;0
11;bunker;3421.00;10.03;1761.00;1.97;0
11;bunker;3434.00;10.57;1786.00;4.63;0
11;bunker;3407.00;9.80;1770.00;2.47;0
11;bunker;3420.00;11.68;1781.00;5.14;0
11;bunker;3437.00;10.35;1771.00;0.41;0
11;bunker;3413.00;9.90;1758.00;4.54;0
11;bunker;3446.00;11.10;1778.00;0.92;0
11;anti_air_building;3438.00;10.05;1775.00;2.48;0
